time,desired_angle,current_angle,velocity,error
22.330384016036987,-37.79,-38.498,13.024,0.708
22.37097454071045,-37.13,-37.99,17.794,0.86
22.407896518707275,-36.61,-37.459,16.865,0.849
22.444424867630005,-35.92,-36.851,16.133,0.931
22.481425285339355,-35.24,-36.241,21.526,1.001
22.522428512573242,-34.82,-35.628,17.12,0.808
22.558934211730957,-34.29,-35.041,13.962,0.751
22.595935583114624,-33.65,-34.55,13.672,0.9
22.632948637008667,-33.27,-33.998,14.668,0.728
22.669477224349976,-32.69,-33.473,13.777,0.783
22.71051859855652,-32.09,-32.97,14.246,0.88
22.747844696044922,-31.66,-32.447,14.412,0.787
22.78472399711609,-31.02,-31.877,15.404,0.857
22.821828365325928,-30.56,-31.333,15.49,0.773
22.86142635345459,-29.94,-30.762,15.912,0.822
22.898818016052246,-29.33,-30.208,20.436,0.878
22.9357693195343,-28.93,-29.676,15.662,0.746
22.972938060760498,-28.35,-29.122,14.846,0.772
23.009749174118042,-27.62,-28.593,13.969,0.973
23.05081796646118,-27.1,-28.017,15.76,0.917
23.087189197540283,-26.33,-27.369,18.262,1.039
23.124680519104004,-25.56,-26.725,18.196,1.165
23.161617755889893,-25.16,-26.038,18.197,0.878
23.202298879623413,-24.49,-25.392,16.349,0.902
23.239028692245483,-23.85,-24.814,15.754,0.774
23.276097059249878,-23.49,-24.246,15.432,0.756
23.312350511550903,-22.78,-23.716,21.198,0.936
23.350175619125366,-22.27,-23.145,17.075,0.875
23.390855312347412,-21.51,-22.486,16.584,0.976
23.42775559425354,-20.84,-21.839,22.908,0.999
23.464816570281982,-20.42,-21.228,16.344,0.808
23.501426696777344,-19.68,-20.644,16.391,0.964
23.541847944259644,-19.07,-20.02,17.342,0.95
23.57918691635132,-18.58,-19.418,15.075,0.838
23.616044759750366,-17.73,-18.793,18.079,1.063
23.652506589889526,-16.92,-18.139,19.163,1.219
23.689512491226196,-16.43,-17.458,19.578,1.028
23.730523109436035,-15.81,-16.763,17.297,0.953
23.766990900039673,-15.38,-16.138,15.45,0.758
23.80386185646057,-14.66,-15.586,16.693,0.926
23.840778827667236,-13.87,-14.947,22.778,1.077
23.881778478622437,-13.31,-14.306,17.505,0.996
23.918779373168945,-12.57,-13.606,19.175,1.036
23.95538592338562,-11.79,-12.903,17.918,1.113
23.9924578666687,-11.2,-12.233,17.966,1.033
24.029650688171387,-10.52,-11.537,19.186,1.017
24.07038927078247,-9.76,-10.89,17.442,0.86
24.107489824295044,-9.16,-10.232,19.336,1.072
24.14404559135437,-8.02,-9.508,18.132,1.488
24.18159770965576,-7.21,-8.799,19.547,1.329
24.21790051460266,-6.63,-8.092,18.758,1.462
24.25535559654236,-5.85,-7.368,19.754,1.518
24.29535675048828,-5.16,-6.63,21.108,1.2
24.332237005233765,-4.52,-5.89,19.106,1.37
24.36898183822632,-3.5,-5.183,18.875,1.683
24.40652585029602,-2.56,-4.485,19.359,1.925
24.44328284263611,-2.01,-3.74,20.785,1.73
24.480284690856934,-1.11,-3.016,20.051,1.906
24.520538568496704,-0.25,-2.294,20.233,2.044
24.558257341384888,0.23,-1.583,19.119,1.813
24.594553470611572,1.16,-0.853,20.767,2.013
24.631561994552612,2.32,-0.094,26.872,2.414
24.668842315673828,2.85,0.617,18.144,2.233
24.705360651016235,3.74,1.314,19.14,2.426
24.742864847183228,4.7,2.027,19.5,2.673
24.78284740447998,5.44,2.763,20.453,2.417
24.82014513015747,6.04,3.484,19.14,2.556
24.85715103149414,6.95,4.196,18.752,2.754
24.89408564567566,8.0,4.893,20.511,3.107
24.930847644805908,8.62,5.627,19.759,2.993
24.967060804367065,9.34,6.374,20.304,2.966
25.004387140274048,9.93,7.094,24.864,2.836
25.041076183319092,10.42,7.782,18.444,2.638
25.07830047607422,11.01,8.508,21.203,2.502
25.119145393371582,11.52,9.243,18.816,2.277
25.155723333358765,11.95,9.964,19.672,1.986
25.192723512649536,12.74,10.673,19.117,2.067
25.22924566268921,13.38,11.379,19.566,2.001
25.266998291015625,13.73,12.131,21.203,1.599
25.30300498008728,14.72,12.874,19.808,1.846
25.343950510025024,15.77,13.578,19.625,2.192
25.3809494972229,16.23,14.284,21.11,1.946
25.417466163635254,16.97,15.024,20.623,1.946
25.45497727394104,17.9,15.722,19.613,2.178
25.49193835258484,18.39,16.46,21.539,1.93
25.53227925300598,19.26,17.179,20.586,2.081
25.569602489471436,20.23,17.905,20.73,2.005
25.606693506240845,20.87,18.667,21.513,2.203
25.642964839935303,21.65,19.401,19.426,2.249
25.679967880249023,22.43,20.098,19.535,2.072
25.716968059539795,22.91,20.813,19.844,2.097
25.757478713989258,23.74,21.571,20.52,2.169
25.794472455978394,24.76,22.267,19.82,2.143
25.832167625427246,25.42,23.002,19.868,2.418
25.86868643760681,26.19,23.722,19.029,2.468
25.909658432006836,27.09,24.454,20.006,2.326
25.946604013442993,27.64,25.206,20.16,2.434
25.98261332511902,28.43,25.93,18.556,2.5
26.02023959159851,29.12,26.629,19.666,2.491
26.057248830795288,30.29,27.354,20.281,2.936
26.098047733306885,31.08,28.102,18.186,2.978
26.13431477546692,31.6,28.808,20.742,2.792
26.171451330184937,32.59,29.526,18.023,3.064
26.20838975906372,33.62,30.253,19.44,3.367
26.24569869041443,34.6,30.998,20.304,3.282
26.286521673202515,35.34,31.746,19.732,3.594
26.322520971298218,36.26,32.467,18.592,3.793
26.360034942626953,37.15,33.163,20.124,3.687
26.397029399871826,37.68,33.906,20.328,3.774
26.43319869041443,38.59,34.638,19.336,3.952
26.474363803863525,39.77,35.356,18.718,4.024
26.5118625164032,40.42,36.071,19.22,4.349
26.547772645950317,41.21,36.812,21.432,4.398
26.585219860076904,42.2,37.558,19.817,4.312
26.62601900100708,42.78,38.292,19.141,4.488
26.663320779800415,43.8,39.0,20.073,4.8
26.700500965118408,44.93,39.707,20.27,4.853
26.737284183502197,45.62,40.462,21.203,5.158
26.773598432540894,46.52,41.188,18.52,5.332
26.814597129821777,47.33,41.903,19.07,5.157
26.85112237930298,47.97,42.614,20.603,5.356
26.88811421394348,49.1,43.365,19.995,5.735
26.925642728805542,50.16,44.109,19.264,5.671
26.962642431259155,50.8,44.833,19.907,5.967
27.00264286994934,51.7,45.543,19.152,6.157
27.039942502975464,52.62,46.264,18.393,6.046
27.0770845413208,53.22,47.009,18.009,6.211
27.114108562469482,54.24,47.739,19.391,6.501
27.154611349105835,55.41,48.447,18.454,6.563
27.19131851196289,56.07,49.167,20.544,6.903
27.22864055633545,56.98,49.923,20.577,7.057
27.265149116516113,57.92,50.658,19.685,6.972
27.302138566970825,58.56,51.366,18.437,7.194
27.342927932739258,59.61,52.082,19.883,7.528
27.37988829612732,60.62,52.818,20.536,7.462
27.416359663009644,61.27,53.549,21.357,7.721
27.45388412475586,62.15,54.283,19.631,7.867
27.49388360977173,62.95,54.982,19.756,7.688
27.53088617324829,63.72,55.715,22.034,8.005
27.568339347839355,64.81,56.479,20.16,8.331
27.605390071868896,65.86,57.199,17.941,8.351
27.642373085021973,66.43,57.905,20.282,8.525
27.682542085647583,67.31,58.634,20.076,8.675
27.720044374465942,68.27,59.38,20.42,8.52
27.75610899925232,68.99,60.094,19.386,8.896
27.794065237045288,70.05,60.824,19.5,9.226
27.83423137664795,70.93,61.528,18.468,9.112
27.87075972557068,71.58,62.279,20.043,9.301
27.908700227737427,72.45,63.034,19.298,9.416
27.94542694091797,73.43,63.741,19.095,9.309
27.98192048072815,74.13,64.449,19.469,9.681
28.02256464958191,75.25,65.188,20.717,10.062
28.06010103225708,76.18,65.92,19.198,9.95
28.096564531326294,76.81,66.652,19.621,10.158
28.13377285003662,77.62,67.367,19.613,10.253
28.17379379272461,78.7,68.09,20.462,10.61
28.211125373840332,79.37,68.852,20.039,10.518
28.248143911361694,80.3,69.599,18.668,10.701
28.285150289535522,81.24,70.304,19.661,10.937
28.325995206832886,81.78,71.016,19.426,10.764
28.362995862960815,82.62,71.775,20.281,10.845
28.399474620819092,83.68,72.488,18.057,11.192
28.44048237800598,84.24,73.22,19.22,11.02
28.477378845214844,85.34,73.937,19.466,11.403
28.514091730117798,86.2,74.688,27.602,11.512
28.55081605911255,86.69,75.438,20.569,11.252
28.587815046310425,87.67,76.163,19.583,11.507
28.628896951675415,88.62,76.877,26.535,11.743
28.666210174560547,89.28,77.595,20.319,11.685
28.703041791915894,90.08,78.347,17.401,11.733
28.740046739578247,91.05,79.077,27.068,11.973
28.780631065368652,91.63,79.788,19.535,11.842
28.81754779815674,92.48,80.507,21.02,11.973
28.854061365127563,93.62,81.267,27.127,12.353
28.89106273651123,94.38,82.006,19.118,12.374
28.932066440582275,95.18,82.723,19.848,12.457
28.968973398208618,96.19,83.439,18.919,12.751
29.00587773323059,97.04,84.176,20.736,12.584
29.043400764465332,97.73,84.905,19.359,12.825
29.083609342575073,98.82,85.643,18.946,13.177
29.120614051818848,99.7,86.349,19.343,13.081
29.158008337020874,100.26,87.079,20.087,13.181
29.19400930404663,101.18,87.848,29.638,13.332
29.235020875930786,101.78,88.57,18.98,13.21
29.272279739379883,102.86,89.28,19.117,13.58
29.30899453163147,103.91,89.995,20.587,13.915
29.349406242370605,104.43,90.755,20.524,13.675
29.386779308319092,105.36,91.479,19.836,13.881
29.42380714416504,106.23,92.2,19.516,13.77
29.46031355857849,106.79,92.917,19.615,13.873
29.50098180770874,107.85,93.673,26.519,14.177
29.537795782089233,108.58,94.42,19.808,14.16
29.57548475265503,109.42,95.14,17.275,14.28
29.612491846084595,110.15,95.839,19.38,14.311
29.64889669418335,110.59,96.577,20.304,14.013
29.689455270767212,111.48,97.306,17.616,14.174
29.72704005241394,111.97,98.029,20.755,13.941
29.764126300811768,112.75,98.759,18.426,13.991
29.804057359695435,113.48,99.483,20.651,13.997
29.84143853187561,113.69,100.235,19.469,13.455
29.878568172454834,113.69,100.968,20.774,12.722
29.9153254032135,113.69,101.67,19.313,12.02
29.95164656639099,113.69,102.373,20.281,11.317
29.988653898239136,113.69,103.12,27.261,10.57
30.02565360069275,113.69,103.831,26.023,9.859
30.062166929244995,113.69,104.551,23.001,9.139
30.099628686904907,113.69,105.255,23.533,8.435
30.136083126068115,113.69,105.976,24.8,7.714
30.173338413238525,113.69,106.726,25.999,6.964
30.209682941436768,113.69,107.447,20.645,6.243
30.247064113616943,113.69,108.143,20.316,5.547
30.283777713775635,113.69,108.85,19.626,4.84
30.32079267501831,113.69,109.59,21.529,4.1
30.353304624557495,113.69,110.299,19.163,3.391
30.390554904937744,113.69,111.013,19.026,2.677
30.426870822906494,113.69,111.715,19.129,1.975
30.464396238327026,113.69,112.444,20.478,1.246
30.50138521194458,113.69,113.15,15.751,0.54
30.53838849067688,113.69,113.465,3.266,0.225
30.57495355606079,113.69,113.574,0.478,0.116
30.611795902252197,113.69,113.615,1.165,0.075
30.648820161819458,113.69,113.652,0.922,0.038
30.685099363327026,113.69,113.676,0.691,0.014
30.72183656692505,113.69,113.682,0.0,0.008
30.759384632110596,113.69,113.686,-0.23,0.004
30.795390605926514,113.69,113.687,-0.23,0.003
30.832386016845703,113.69,113.689,0.691,0.001
30.870054244995117,113.69,113.69,-0.461,-0.0
30.90691065788269,113.69,113.691,0.0,-0.001
30.943676233291626,113.69,113.691,-0.234,-0.001
30.980506658554077,113.69,113.69,-0.23,-0.0
31.01708173751831,113.69,113.691,0.691,-0.001
31.054006576538086,113.69,113.691,-0.225,-0.001
31.09065055847168,113.69,113.691,0.457,-0.001
31.12768530845642,113.69,113.691,0.469,-0.001
31.16472816467285,113.69,113.69,0.23,0.0
31.20107674598694,113.69,113.691,0.222,-0.001
31.23854160308838,113.69,113.69,-0.237,0.0
31.27483081817627,113.69,113.691,0.234,-0.001
31.31217622756958,113.69,113.689,-0.913,0.001
31.349010229110718,113.69,113.691,-0.234,-0.001
31.386019468307495,113.69,113.69,0.0,-0.0
31.421532154083252,113.69,113.69,0.0,0.0
31.459537506103516,113.69,113.691,-0.234,-0.001
31.496537923812866,113.69,113.69,0.23,0.0
31.53307294845581,113.69,113.69,-0.225,0.0
31.569470643997192,113.69,113.691,0.902,-0.001
31.606407642364502,113.69,113.69,0.228,0.0
31.64316415786743,113.69,113.689,-0.234,0.001
31.680763721466064,113.69,113.691,0.223,-0.001
31.717143535614014,113.69,113.691,0.226,-0.001
31.754389762878418,113.69,113.691,1.126,-0.001
31.790817260742188,113.69,113.689,-0.243,0.001
31.82757306098938,113.69,113.689,-0.228,0.001
31.865269899368286,113.69,113.691,0.469,-0.001
31.901270151138306,113.69,113.69,-0.667,0.0
31.93844246864319,113.69,113.691,0.0,-0.001
31.97582197189331,113.69,113.691,0.436,-0.001
32.0128219127655,113.69,113.69,-0.217,-0.0
32.04893445968628,113.69,113.691,1.089,-0.001
32.08650875091553,113.69,113.689,-0.227,0.001
32.123326778411865,113.69,113.689,-0.448,0.001
32.15981340408325,113.69,113.69,-0.46,-0.0
32.19685196876526,113.69,113.69,0.0,-0.0
32.233880043029785,113.69,113.689,-0.228,0.001
32.27037954330444,113.69,113.69,0.0,0.0
32.307379961013794,113.69,113.69,0.244,-0.0
32.3439736366272,113.69,113.69,-0.457,0.0
32.38097381591797,113.69,113.689,-0.676,0.001
32.418076038360596,113.69,113.69,-0.679,-0.0
32.45444416999817,113.69,113.69,0.225,0.0
32.491783142089844,113.69,113.689,-0.712,0.001
32.52798557281494,113.69,113.691,0.234,-0.001
32.56506299972534,113.69,113.689,-1.142,0.001
32.60177707672119,113.69,113.69,0.0,-0.0
32.63897657394409,113.69,113.691,0.676,-0.001
32.67530703544617,113.69,113.689,-0.701,0.001
32.7123007774353,113.69,113.69,0.234,0.0
32.74962759017944,113.69,113.689,-0.936,0.001
32.78662705421448,113.69,113.69,-0.461,0.0
32.82360053062439,113.69,113.69,-0.233,-0.0
32.860493659973145,113.69,113.691,0.244,-0.001
32.89663863182068,113.69,113.69,-0.23,-0.0
32.93431806564331,113.69,113.692,0.488,-0.002
32.97078800201416,113.69,113.691,0.674,-0.001
33.0077862739563,113.69,113.69,-0.457,0.0
33.04472756385803,113.69,113.691,0.0,-0.001
33.08116173744202,113.69,113.691,0.644,-0.001
33.11849641799927,113.69,113.689,-0.872,0.001
33.15538024902344,113.69,113.689,-0.23,0.001
33.192408323287964,113.69,113.69,-0.465,0.0
33.22931408882141,113.69,113.691,-0.224,-0.001
33.265644788742065,113.69,113.69,0.23,-0.0
33.30263710021973,113.69,113.69,0.457,-0.0
33.34353852272034,113.69,113.69,0.699,-0.0
33.37959337234497,113.69,113.69,0.23,-0.0
33.416677474975586,113.69,113.691,0.457,-0.001
33.453449964523315,113.69,113.69,-0.228,-0.0
33.491156578063965,113.69,113.69,0.0,0.0
33.527804136276245,113.69,113.689,0.0,0.001
33.56415796279907,113.69,113.691,0.702,-0.001
33.60144233703613,113.69,113.69,0.0,-0.0
33.63849139213562,113.69,113.69,-0.226,-0.0
33.67511177062988,113.69,113.69,-0.449,-0.0
33.71245217323303,113.69,113.691,1.129,-0.001
33.74912238121033,113.69,113.689,0.234,0.001
33.786004304885864,113.69,113.689,0.228,0.001
33.822654485702515,113.69,113.689,-0.468,0.001
33.85917806625366,113.69,113.691,0.461,-0.001
33.89656066894531,113.69,113.69,-0.23,-0.0
33.93360877037048,113.69,113.69,0.0,-0.0
33.96973633766174,113.69,113.691,0.677,-0.001
34.00662112236023,113.69,113.689,-0.228,0.001
34.04347538948059,113.69,113.69,0.0,0.0
34.08048367500305,113.69,113.69,0.672,-0.0
34.11748766899109,113.69,113.689,-0.872,0.001
34.154168367385864,113.69,113.691,0.443,-0.001
34.19117331504822,113.69,113.691,0.228,-0.001
34.228166580200195,113.69,113.69,0.0,0.0
34.26490235328674,113.69,113.689,-0.691,0.001
34.30201458930969,113.69,113.689,-0.244,0.001
34.339017152786255,113.69,113.691,0.691,-0.001
34.37520623207092,113.69,113.689,-0.913,0.001
34.41220569610596,113.69,113.691,-0.457,-0.001
34.44972038269043,113.69,113.69,0.0,-0.0
34.48572516441345,113.69,113.69,0.45,-0.0
34.5227210521698,113.69,113.69,0.0,-0.0
34.56023120880127,113.69,113.69,-0.456,0.0
34.59722542762756,113.69,113.69,-0.235,-0.0
34.633244037628174,113.69,113.69,0.449,-0.0
34.67045783996582,113.69,113.69,0.234,-0.0
34.706828355789185,113.69,113.689,0.0,0.001
34.74431133270264,113.69,113.691,0.457,-0.001
34.781388998031616,113.69,113.691,0.685,-0.001
34.818381547927856,113.69,113.691,0.677,-0.001
34.85899329185486,113.69,113.689,-0.223,0.001
