time,position,velocity,resistance
0.0,292.893,0.856,0.0
0.0,293.271,0.856,0.0
0.0010004043579101562,292.137,0.855,0.0
0.0010004043579101562,292.515,0.856,0.0
0.0010004043579101562,292.893,0.856,0.0
0.0010004043579101562,293.271,0.856,0.0
0.0010004043579101562,292.137,0.855,0.0
0.0020003318786621094,292.515,0.856,0.0
0.0020003318786621094,292.893,0.856,0.0
0.0020003318786621094,293.271,0.856,0.0
0.4414708614349365,0.405,0.856,0.0
0.4534730911254883,0.783,0.853,0.0
0.4650263786315918,1.152,0.853,0.0
0.4772310256958008,1.529,0.854,0.0
0.4898185729980469,1.904,0.852,0.0
0.5023260116577148,2.279,0.854,0.0
0.5143322944641113,2.658,0.854,0.0
0.5233256816864014,3.032,0.853,0.0
0.5353260040283203,3.407,0.853,0.0
0.5473268032073975,3.787,0.854,0.0
0.560326099395752,4.162,0.853,0.0
0.5723326206207275,4.542,0.854,0.0
0.5843443870544434,4.92,0.853,0.0
0.5968480110168457,5.297,0.854,0.0
0.6048464775085449,5.67,0.854,0.0
0.6168456077575684,6.049,0.853,0.0
0.629845380783081,6.423,0.853,0.0
0.6419386863708496,6.795,0.853,0.0
0.6538519859313965,7.171,0.853,0.0
0.6658530235290527,7.54,0.853,0.0
0.6788582801818848,7.912,0.852,0.0
0.6868679523468018,8.296,0.854,0.0
0.699378490447998,8.675,0.853,0.0
0.7113783359527588,9.054,0.853,0.0
0.7236943244934082,9.434,0.853,0.0
0.7357707023620605,9.811,0.853,0.0
0.7478084564208984,10.179,0.853,0.0
0.7608015537261963,10.56,0.854,0.0
0.7723178863525391,10.931,0.854,0.0
0.7813301086425781,11.307,0.853,0.0
0.7928369045257568,11.695,0.854,0.0
0.8058433532714844,12.072,0.853,0.0
0.8183696269989014,12.45,0.854,0.0
0.8303754329681396,12.824,0.853,0.0
0.8423755168914795,13.195,0.853,0.0
0.8543753623962402,13.57,0.854,0.0
0.8633692264556885,13.948,0.853,0.0
0.8753714561462402,14.33,0.854,0.0
0.887380838394165,14.704,0.854,0.001
0.8999028205871582,15.081,0.853,0.001
0.911902666091919,15.456,0.854,0.001
0.9239025115966797,15.831,0.853,0.001
0.9369082450866699,16.206,0.854,0.001
0.9489028453826904,16.581,0.854,0.001
0.956904411315918,16.955,0.852,0.001
0.9698965549468994,17.331,0.854,0.0
0.9819157123565674,17.706,0.853,0.0
0.9944291114807129,18.081,0.854,0.0
1.0064315795898438,18.466,0.854,0.0
1.0184311866760254,18.84,0.853,0.0
1.0304315090179443,19.214,0.854,0.0
1.0394253730773926,19.59,0.853,0.0
1.051431655883789,19.964,0.854,0.0
1.0634315013885498,20.338,0.853,0.0
1.0754272937774658,20.714,0.854,0.0
1.0884373188018799,21.089,0.852,0.0
1.0999608039855957,21.464,0.853,0.0
1.1129610538482666,21.841,0.853,0.001
1.1209609508514404,22.217,0.853,0.001
1.1329610347747803,22.593,0.854,0.001
1.1459546089172363,22.967,0.853,0.001
1.1579608917236328,23.343,0.854,0.001
1.1699612140655518,23.718,0.853,0.001
1.1819725036621094,24.093,0.852,0.001
1.1944794654846191,24.469,0.853,0.001
1.2024857997894287,24.843,0.853,0.0
1.215479850769043,25.219,0.854,0.0
1.2274792194366455,25.595,0.853,0.0
1.239485740661621,25.979,0.853,0.0
1.251932144165039,26.354,0.854,0.0
1.2639515399932861,26.734,0.854,0.0
1.2769453525543213,27.117,0.854,0.0
1.2889626026153564,27.496,0.854,0.0
1.2972729206085205,27.869,0.853,0.0
1.30949068069458,28.245,0.854,0.0
1.3214905261993408,28.62,0.853,0.0
1.333484172821045,28.994,0.854,0.0
1.3464913368225098,29.368,0.853,0.0
1.3584907054901123,29.747,0.853,0.0
1.370490550994873,30.124,0.853,0.001
1.379502534866333,30.508,0.853,0.001
1.3915023803710938,30.883,0.853,0.001
1.4040617942810059,31.259,0.854,0.001
1.4156708717346191,31.634,0.854,0.001
1.428680181503296,32.01,0.853,0.002
1.4406802654266357,32.385,0.854,0.001
1.4526798725128174,32.76,0.854,0.001
1.4606800079345703,33.136,0.853,0.001
1.4736804962158203,33.511,0.854,0.001
1.4856817722320557,33.886,0.853,0.001
1.497818946838379,34.261,0.853,0.001
1.509812831878662,34.637,0.854,0.001
1.5218191146850586,35.012,0.853,0.001
1.5348196029663086,35.386,0.853,0.001
1.5468416213989258,35.775,0.853,0.001
1.5548412799835205,36.157,0.853,0.001
1.5678422451019287,36.541,0.853,0.0
1.5799016952514648,36.915,0.854,0.0
1.5919086933135986,37.29,0.853,0.0
1.6044151782989502,37.665,0.854,0.0
1.6164214611053467,38.04,0.853,0.0
1.6284213066101074,38.414,0.854,0.0
1.6374220848083496,38.79,0.853,0.0
1.6494214534759521,39.164,0.854,0.0
1.661421775817871,39.538,0.854,0.0
1.674421787261963,39.913,0.853,0.0
1.6862928867340088,40.295,0.853,0.0
1.6988039016723633,40.682,0.853,0.0
1.7108111381530762,41.056,0.853,0.0
1.7228114604949951,41.43,0.853,0.0
1.7348039150238037,41.818,0.853,0.0
1.743811845779419,42.193,0.853,0.0
1.7558128833770752,42.569,0.853,0.0
1.7677090167999268,42.943,0.853,0.0
1.7801330089569092,43.331,0.853,0.0
1.7931325435638428,43.713,0.853,0.0
1.8046534061431885,44.087,0.854,0.0
1.8166537284851074,44.462,0.853,0.0
1.8256549835205078,44.837,0.854,0.0
1.8376526832580566,45.211,0.854,0.0
1.849653959274292,45.586,0.852,0.0
1.8626527786254883,45.959,0.854,0.0
1.874652624130249,46.334,0.854,0.0
1.8866662979125977,46.709,0.853,0.0
1.8991906642913818,47.091,0.853,0.0
1.907188892364502,47.465,0.854,0.0
1.9191911220550537,47.839,0.853,0.0
1.9321825504302979,48.214,0.852,0.0
1.9441895484924316,48.589,0.853,0.0
1.9561893939971924,48.964,0.853,0.0
1.9691822528839111,49.338,0.853,0.0
1.9811856746673584,49.714,0.854,0.0
1.989192008972168,50.09,0.854,0.0
2.0012576580047607,50.466,0.853,0.0
2.0142507553100586,50.841,0.853,0.0
2.0262579917907715,51.225,0.853,0.0
2.0382580757141113,51.614,0.853,0.0
2.0502591133117676,51.989,0.854,0.0
2.0632548332214355,52.363,0.853,0.0
2.0752580165863037,52.751,0.853,0.0
2.0872697830200195,53.126,0.854,0.0
2.0957844257354736,53.504,0.854,0.0
2.107785224914551,53.88,0.852,0.0
2.1207826137542725,54.254,0.853,0.0
2.1331217288970947,54.628,0.854,0.0
2.144624948501587,55.003,0.854,0.0
2.1573452949523926,55.377,0.853,0.0
2.1697254180908203,55.764,0.853,0.0
2.1781609058380127,56.139,0.853,0.0
2.1903367042541504,56.514,0.853,0.0
2.2018446922302246,56.889,0.854,0.0
2.2148518562316895,57.263,0.853,0.0
2.2268502712249756,57.638,0.853,0.0
2.2388503551483154,58.013,0.853,0.0
2.2508504390716553,58.402,0.853,0.0
2.263850450515747,58.777,0.853,0.0
2.2718515396118164,59.152,0.853,0.0
2.2832179069519043,59.526,0.853,0.0
2.296200752258301,59.9,0.854,0.0
2.3091940879821777,60.285,0.854,0.0
2.321200370788574,60.661,0.854,0.0
2.333200216293335,61.037,0.854,0.0
2.3452014923095703,61.41,0.853,0.0
2.354198694229126,61.784,0.853,0.0
2.3662009239196777,62.159,0.854,0.0
2.3781964778900146,62.548,0.854,0.0
2.390202760696411,62.938,0.854,0.0
2.402923583984375,63.319,0.854,0.0
2.4149253368377686,63.695,0.854,0.0
2.4279186725616455,64.071,0.853,0.0
2.440211296081543,64.458,0.853,0.0
2.4522130489349365,64.834,0.854,0.0
2.4602129459381104,65.207,0.853,0.0
2.4722135066986084,65.581,0.854,0.0
2.4852170944213867,65.956,0.853,0.0
2.497326135635376,66.331,0.854,0.0
2.5093255043029785,66.706,0.853,0.0
2.5213258266448975,67.094,0.853,0.0
2.5343194007873535,67.468,0.854,0.0
2.5423214435577393,67.844,0.853,0.0
2.554326057434082,68.219,0.853,0.0
2.56632661819458,68.594,0.854,0.0
2.5793256759643555,68.969,0.853,0.0
2.5913376808166504,69.344,0.854,0.0
2.603841781616211,69.719,0.853,0.0
2.615931749343872,70.095,0.853,0.0
2.6279377937316895,70.478,0.853,0.0
2.6369314193725586,70.853,0.854,0.0
2.6489381790161133,71.236,0.854,0.0
2.660937786102295,71.623,0.854,0.0
2.6729376316070557,72.006,0.854,0.0
2.685947895050049,72.382,0.853,0.0
2.697467803955078,72.756,0.852,0.0
2.7104647159576416,73.131,0.854,0.0
2.7224678993225098,73.506,0.852,0.0
2.7304673194885254,73.882,0.853,0.0
2.7424674034118652,74.258,0.853,0.0
2.7554683685302734,74.632,0.853,0.0
2.767223596572876,75.007,0.854,0.0
2.7802183628082275,75.382,0.853,0.0
2.7922184467315674,75.757,0.853,0.0
2.804551839828491,76.137,0.853,0.0
2.8125765323638916,76.511,0.854,0.0
2.824570894241333,76.89,0.854,0.001
2.8375706672668457,77.266,0.854,0.001
2.849576711654663,77.641,0.853,0.001
2.8615779876708984,78.016,0.853,0.001
2.8735697269439697,78.39,0.854,0.001
2.886582374572754,78.766,0.853,0.001
2.8945822715759277,79.141,0.854,0.001
2.906834363937378,79.516,0.853,0.0
2.9188413619995117,79.892,0.854,0.0
2.9318346977233887,80.266,0.853,0.0
2.9438416957855225,80.642,0.854,0.0
2.95617938041687,81.027,0.854,0.0
2.96817684173584,81.402,0.853,0.0
2.9764482975006104,81.777,0.853,0.0
2.9884486198425293,82.152,0.854,0.0
3.000962734222412,82.527,0.853,0.0
3.012956380844116,82.903,0.854,0.0
3.02595591545105,83.278,0.854,0.0
3.0379626750946045,83.653,0.853,0.0
3.0499629974365234,84.027,0.854,0.0
3.0579628944396973,84.402,0.853,0.0
3.070965528488159,84.776,0.854,0.0
3.082974910736084,85.151,0.853,0.0
3.0951690673828125,85.527,0.853,0.0
3.1071977615356445,85.901,0.853,0.0
3.119194269180298,86.276,0.853,0.0
3.1321940422058105,86.651,0.852,0.0
3.1401944160461426,87.026,0.853,0.0
3.1521995067596436,87.414,0.853,0.0
3.165198802947998,87.797,0.853,0.0
3.177220106124878,88.174,0.853,0.0
3.1892309188842773,88.549,0.854,0.0
3.2017009258270264,88.925,0.853,0.0
3.214293956756592,89.301,0.853,0.0
3.2263007164001465,89.687,0.853,0.0
3.2383015155792236,90.063,0.853,0.0
3.2462949752807617,90.438,0.853,0.0
3.2593019008636475,90.813,0.853,0.0
3.2713005542755127,91.187,0.854,0.0
3.2833125591278076,91.562,0.853,0.0
3.295837879180908,91.937,0.853,0.0
3.3078370094299316,92.312,0.852,0.0
3.316830635070801,92.687,0.854,0.0
3.3288369178771973,93.062,0.853,0.0
3.340836524963379,93.437,0.853,0.0
3.352836847305298,93.821,0.853,0.0
3.3658335208892822,94.204,0.853,0.0
3.3778374195098877,94.579,0.854,0.0
3.389848232269287,94.954,0.852,0.0
3.4023544788360596,95.328,0.854,0.0
3.4103548526763916,95.704,0.854,0.0
3.422353982925415,96.093,0.854,0.0
3.4353482723236084,96.469,0.853,0.0
3.447347402572632,96.844,0.854,0.0
3.4593541622161865,97.219,0.853,0.0
3.4723470211029053,97.593,0.853,0.0
3.484356641769409,97.968,0.852,0.0
3.4968695640563965,98.344,0.854,0.0
3.504870891571045,98.719,0.853,0.0
3.516876459121704,99.094,0.852,0.0
3.528876781463623,99.468,0.854,0.0
3.541869878768921,99.843,0.853,0.0
3.5538697242736816,100.218,0.853,0.0
3.566366672515869,100.596,0.853,0.0
3.578482151031494,100.975,0.854,0.0
3.5864837169647217,101.353,0.853,0.0
3.5988123416900635,101.731,0.853,0.0
3.610816717147827,102.11,0.852,0.0
3.623816728591919,102.497,0.852,0.0
3.635817289352417,102.876,0.853,0.0
3.6478168964385986,103.254,0.853,0.0
3.6598172187805176,103.632,0.853,0.0
3.6728172302246094,104.01,0.853,0.0
3.6848297119140625,104.388,0.854,0.0
3.6928293704986572,104.767,0.853,0.0
3.70534348487854,105.144,0.854,0.0
3.717344045639038,105.522,0.854,0.0
3.7303433418273926,105.9,0.854,0.0
3.7423434257507324,106.278,0.853,0.0
3.7543370723724365,106.669,0.853,0.0
3.766343116760254,107.048,0.854,0.0
3.7793431282043457,107.425,0.853,0.0
3.7913553714752197,107.804,0.853,0.0
3.799875259399414,108.181,0.853,0.0
3.811875343322754,108.559,0.853,0.0
3.8243863582611084,108.944,0.853,0.0
3.8363871574401855,109.323,0.853,0.0
3.848392963409424,109.714,0.853,0.0
3.8613903522491455,110.091,0.854,0.0
3.8733932971954346,110.469,0.852,0.0
3.885406017303467,110.847,0.854,0.0
3.8979170322418213,111.226,0.853,0.0
3.905916929244995,111.604,0.854,0.0
3.918910264968872,111.982,0.853,0.0
3.9309170246124268,112.372,0.853,0.0
3.9429166316986084,112.752,0.854,0.0
3.9549169540405273,113.13,0.854,0.0
3.9679152965545654,113.508,0.853,0.0
3.97991681098938,113.896,0.853,0.0
3.9919285774230957,114.273,0.854,0.0
4.0044331550598145,114.651,0.854,0.0
4.016433238983154,115.037,0.854,0.0
4.025426387786865,115.415,0.853,0.0
4.037432909011841,115.793,0.854,0.0
4.049432992935181,116.171,0.853,0.0
4.061427593231201,116.549,0.853,0.0
4.074433088302612,116.927,0.853,0.0
4.086444616317749,117.312,0.853,0.0
4.098953008651733,117.698,0.853,0.0
4.110950946807861,118.078,0.854,0.0
4.1229565143585205,118.455,0.853,0.0
4.130956649780273,118.845,0.853,0.0
4.143956422805786,119.222,0.853,0.0
4.155956506729126,119.6,0.853,0.0
4.167956829071045,119.977,0.853,0.0
4.180961847305298,120.355,0.852,0.0
4.192969799041748,120.733,0.854,0.0
4.2054762840271,121.113,0.853,0.001
4.217483043670654,121.492,0.854,0.001
4.229482650756836,121.881,0.854,0.001
4.241482496261597,122.271,0.854,0.001
4.250476360321045,122.651,0.854,0.001
4.262484550476074,123.029,0.853,0.001
4.274476051330566,123.406,0.853,0.001
4.28748893737793,123.784,0.853,0.0
4.299009799957275,124.162,0.853,0.0
4.312002658843994,124.541,0.85,0.0
4.323810815811157,124.919,0.847,0.0
4.335811138153076,125.298,0.839,0.0
4.344803333282471,125.676,0.83,0.0
4.356810569763184,126.053,0.814,0.0
4.368804454803467,126.432,0.789,0.0
4.3848183155059814,126.871,0.754,0.0
4.394011735916138,127.248,0.693,0.0
4.409986257553101,127.687,0.637,0.001
4.421985864639282,128.067,0.564,0.001
4.434978723526001,128.504,0.5,0.001
4.446979522705078,128.882,0.43,0.001
4.458985805511475,129.321,0.356,0.001
4.470985651016235,129.699,0.27,0.001
4.4839959144592285,130.135,0.194,0.001
4.495493412017822,130.513,0.107,0.001
4.512495517730713,130.949,0.029,0.001
4.52050256729126,131.329,-0.064,0.001
4.536502838134766,131.775,-0.139,0.001
4.549495458602905,132.154,-0.228,0.001
4.561672687530518,132.601,-0.308,0.001
4.5736799240112305,132.981,-0.386,0.001
4.585690975189209,133.427,-0.454,0.001
4.598214149475098,133.807,-0.535,0.001
4.614214181900024,134.253,-0.615,0.001
4.627213954925537,134.633,-0.697,0.001
4.639214277267456,135.078,-0.776,0.001
4.651214122772217,135.523,-0.876,0.001
4.664207696914673,135.903,-0.961,0.0
4.6802144050598145,136.351,-1.037,0.0
4.692220449447632,136.731,-1.131,0.0
4.7047319412231445,137.176,-1.21,0.0
4.716731786727905,137.556,-1.305,0.0
4.729731321334839,138.0,-1.401,0.0
4.745732069015503,138.447,-1.511,0.0
4.757732152938843,138.892,-1.613,0.0
4.7707319259643555,139.34,-1.718,0.0
4.782743453979492,139.72,-1.8,0.0
4.799256324768066,140.164,-1.868,0.0
4.811257839202881,140.546,-1.957,0.001
4.823257684707642,140.994,-2.037,0.001
4.8362507820129395,141.375,-2.119,0.001
4.848252058029175,141.82,-2.202,0.001
4.864561080932617,142.265,-2.304,0.001
4.876579761505127,142.647,-2.4,0.001
4.889595985412598,143.093,-2.493,0.001
4.901106595993042,143.54,-2.605,0.001
4.91810417175293,143.987,-2.714,0.0
4.9301066398620605,144.432,-2.828,0.0
4.946107387542725,144.878,-2.944,0.0
4.959104061126709,145.323,-3.06,0.0
4.971106290817261,145.77,-3.182,0.0
4.987107992172241,146.215,-3.299,0.0
4.99961519241333,146.659,-3.418,0.0
5.015623092651367,147.106,-3.533,0.0
5.028622388839722,147.552,-3.64,0.0
5.040621995925903,147.999,-3.762,0.0
5.056622743606567,148.444,-3.88,0.0
5.069627523422241,148.89,-4.014,0.0
5.081627607345581,149.336,-4.137,0.0
5.09814715385437,149.781,-4.265,0.0
5.110146522521973,150.225,-4.386,0.0
5.126792907714844,150.669,-4.503,0.0
5.138879299163818,151.115,-4.631,0.0
5.150879621505737,151.56,-4.745,0.0
5.167879581451416,152.006,-4.868,0.0
5.179891586303711,152.451,-4.976,0.0
5.196184873580933,152.897,-5.094,0.0
5.209096670150757,153.342,-5.209,0.0
5.221103191375732,153.787,-5.317,0.0
5.237657308578491,154.233,-5.434,0.0
5.250079154968262,154.678,-5.54,0.0
5.266173839569092,155.125,-5.653,0.0
5.278085708618164,155.569,-5.767,0.0
5.290880441665649,156.015,-5.871,0.0
5.3069891929626465,156.459,-5.986,0.0
5.319580078125,156.904,-6.104,0.0
5.331582307815552,157.349,-6.216,0.0
5.347582101821899,157.801,-6.335,0.0
5.360575914382935,158.247,-6.444,0.0
5.37660813331604,158.693,-6.557,0.0
5.388610601425171,159.139,-6.662,0.0
5.400692701339722,159.52,-6.751,0.0
5.413684368133545,159.965,-6.819,0.0
5.425684928894043,160.347,-6.909,0.0
5.442094564437866,160.793,-6.972,0.0
5.454100847244263,161.175,-7.015,0.0
5.462100982666016,161.556,-7.01,0.0
5.475094556808472,161.953,-7.01,0.0
5.487114191055298,162.332,-7.01,0.0
5.4996256828308105,162.727,-7.01,0.0
5.511630058288574,163.121,-7.01,0.0
5.523625612258911,163.501,-7.01,0.0
5.536618947982788,163.881,-7.01,0.0
5.548618793487549,164.276,-7.01,0.0
5.560625314712524,164.657,-7.01,0.0
5.572625637054443,165.037,-7.011,0.0
5.585011720657349,165.417,-7.01,0.0
5.59755539894104,165.796,-7.01,0.0
5.609548091888428,166.176,-7.01,0.0
5.622548818588257,166.569,-7.01,0.0
5.6305553913116455,166.948,-7.01,0.0
5.642554759979248,167.328,-7.009,0.0
5.6555495262146,167.708,-7.01,0.0
5.667555332183838,168.089,-7.01,0.0
5.679555177688599,168.484,-7.01,0.0
5.6915507316589355,168.864,-7.011,0.0
5.704072713851929,169.259,-7.01,0.0
5.716065883636475,169.639,-7.01,0.0
5.729072570800781,170.034,-7.011,0.0
5.7411048412323,170.415,-7.01,0.0
5.753098249435425,170.797,-7.011,0.0
5.765099287033081,171.178,-7.011,0.0
5.778097629547119,171.573,-7.015,0.0
5.7901060581207275,171.954,-7.019,0.0
5.798614978790283,172.336,-7.015,0.0
5.810615062713623,172.716,-7.013,0.0
5.822615146636963,173.095,-7.013,0.0
5.835608720779419,173.476,-7.014,0.0
5.847609281539917,173.872,-7.014,0.0
5.859608173370361,174.253,-7.014,0.0
5.871615171432495,174.635,-7.019,0.0
5.884566068649292,175.015,-7.045,0.0
5.897089958190918,175.461,-7.111,0.0
5.909096956253052,175.841,-7.21,0.0
5.921097278594971,176.286,-7.282,0.0
5.93309211730957,176.666,-7.368,0.0
5.950096845626831,177.112,-7.442,0.0
5.96209716796875,177.492,-7.523,0.0
5.974097490310669,177.939,-7.605,0.0
5.9871087074279785,178.383,-7.71,0.0
5.998620986938477,178.763,-7.809,0.0
6.015621662139893,179.208,-7.897,0.0
6.027621269226074,179.655,-8.003,0.0
6.040614128112793,180.035,-8.1,0.0
6.052621603012085,180.48,-8.192,0.0
6.068615674972534,180.926,-8.304,0.0
6.080621004104614,181.371,-8.408,0.0
6.097139358520508,181.816,-8.529,0.0
6.110132455825806,182.262,-8.653,0.0
6.122138261795044,182.708,-8.779,0.0
6.138823509216309,183.154,-8.909,0.0
6.1508355140686035,183.6,-9.027,0.0
6.166521072387695,184.047,-9.149,0.0
6.179520130157471,184.492,-9.267,0.0
6.191532611846924,184.939,-9.397,0.0
6.208039999008179,185.384,-9.535,0.0
6.220045328140259,185.829,-9.662,0.0
6.23304557800293,186.275,-9.78,0.0
6.245039463043213,186.656,-9.862,0.0
6.26138710975647,187.101,-9.928,0.0
6.273365020751953,187.483,-10.006,0.0
6.285369873046875,187.938,-10.065,0.0
6.298523426055908,188.32,-10.135,0.0
6.3145081996917725,188.777,-10.215,0.0
6.326484441757202,189.233,-10.337,0.0
6.339501619338989,189.69,-10.468,0.0
6.3553853034973145,190.146,-10.614,0.0
6.367392301559448,190.602,-10.74,0.0
6.38438868522644,191.058,-10.865,0.0
6.396624803543091,191.441,-10.965,0.0
6.408299684524536,191.897,-11.057,0.0
6.4251885414123535,192.353,-11.174,0.0
6.437394142150879,192.81,-11.283,0.0
6.453956604003906,193.267,-11.407,0.0
6.465962886810303,193.721,-11.52,0.0
6.481705665588379,194.177,-11.631,0.0
6.4947052001953125,194.632,-11.74,0.0
6.506993293762207,195.015,-11.834,0.0
6.518991947174072,195.469,-11.922,0.0
6.5358335971832275,195.924,-12.025,0.0
6.547830581665039,196.305,-12.115,0.0
6.5598304271698,196.761,-12.194,0.0
6.572830677032471,197.142,-12.287,0.0
6.5891711711883545,197.596,-12.362,0.0
6.600690841674805,197.978,-12.444,0.0
6.61386513710022,198.433,-12.522,0.0
6.629887580871582,198.897,-12.623,0.0
6.637887477874756,199.279,-12.712,0.0
6.6545655727386475,199.733,-12.784,0.0
6.666403293609619,200.115,-12.864,0.0
6.679407358169556,200.572,-12.923,0.0
6.691411733627319,200.955,-12.991,0.0
6.707937240600586,201.41,-13.055,0.0
6.719933032989502,201.793,-13.143,0.0
6.732449293136597,202.249,-13.213,0.0
6.744649171829224,202.631,-13.298,0.0
6.75667405128479,203.086,-13.378,0.0
6.773487567901611,203.541,-13.48,0.0
6.785504579544067,203.997,-13.581,0.0
6.8015758991241455,204.452,-13.705,0.0
6.814578056335449,204.908,-13.828,0.0
6.830332517623901,205.363,-13.964,0.0
6.843325614929199,205.818,-14.102,0.0
6.858745813369751,206.273,-14.244,0.0
6.871764898300171,206.728,-14.382,0.0
6.887831687927246,207.184,-14.516,0.0
6.900336027145386,207.64,-14.646,0.0
6.912336111068726,208.095,-14.774,0.0
6.928820610046387,208.551,-14.912,0.0
6.94082498550415,209.006,-15.046,0.0
6.957625865936279,209.46,-15.188,0.0
6.969621658325195,209.917,-15.311,0.0
6.986388683319092,210.373,-15.426,0.0
6.998487710952759,210.756,-15.523,0.0
7.009898900985718,211.211,-15.593,0.0
7.022718191146851,211.594,-15.673,0.0
7.038986921310425,212.05,-15.744,0.0
7.047994375228882,212.431,-15.823,0.0
7.063988208770752,212.886,-15.902,0.0
7.076770305633545,213.341,-16.012,0.0
7.092326641082764,213.796,-16.127,0.0
7.104829788208008,214.253,-16.254,0.0
7.120830535888672,214.708,-16.384,0.0
7.133789539337158,215.163,-16.517,0.0
7.149611949920654,215.62,-16.655,0.0
7.162492990493774,216.075,-16.794,0.0
7.178051948547363,216.53,-16.935,0.0
7.19105339050293,216.986,-17.07,0.0
7.2065675258636475,217.441,-17.207,0.0
7.219977378845215,217.896,-17.334,0.0
7.2353057861328125,218.351,-17.468,0.0
7.248310565948486,218.805,-17.592,0.0
7.260316848754883,219.261,-17.726,0.0
7.276767253875732,219.717,-17.84,0.0
7.289146423339844,220.172,-17.955,0.0
7.305715799331665,220.627,-18.062,0.0
7.318220138549805,221.01,-18.155,0.0
7.330539226531982,221.465,-18.244,0.0
7.346186399459839,221.919,-18.35,0.0
7.358586549758911,222.3,-18.445,0.0
7.371710538864136,222.755,-18.53,0.0
7.383727312088013,223.21,-18.63,0.0
7.395721435546875,223.591,-18.721,0.0
7.412412881851196,224.046,-18.798,0.0
7.424426794052124,224.438,-18.892,0.0
7.436480283737183,224.894,-18.966,0.0
7.4494757652282715,225.277,-19.055,0.0
7.465585231781006,225.733,-19.135,0.0
7.4775919914245605,226.115,-19.231,0.0
7.489693641662598,226.57,-19.321,0.0
7.502285480499268,227.025,-19.442,0.0
7.518531084060669,227.481,-19.559,0.0
7.530530691146851,227.935,-19.683,0.0
7.547590494155884,228.391,-19.801,0.0
7.55960488319397,228.847,-19.921,0.0
7.576231956481934,229.301,-20.043,0.0
7.588245391845703,229.757,-20.15,0.0
7.604424238204956,230.213,-20.266,0.0
7.6174304485321045,230.668,-20.369,0.0
7.633535385131836,231.124,-20.476,0.0
7.645672798156738,231.579,-20.583,0.0
7.658220291137695,231.961,-20.667,0.0
7.674453020095825,232.416,-20.747,0.0
7.682667016983032,232.797,-20.838,0.0
7.6983582973480225,233.252,-20.908,0.0
7.711364507675171,233.634,-20.981,0.0
7.723593711853027,234.089,-21.056,0.0
7.7355875968933105,234.472,-21.141,0.0
7.751594305038452,234.927,-21.208,0.0
7.764452695846558,235.31,-21.281,0.0
7.77744722366333,235.765,-21.356,0.0
7.789265394210815,236.148,-21.449,0.0
7.801031589508057,236.602,-21.521,0.0
7.814025402069092,236.985,-21.615,0.0
7.8295838832855225,237.44,-21.702,0.0
7.841723442077637,237.895,-21.806,0.0
7.854721546173096,238.278,-21.904,0.0
7.87100887298584,238.732,-21.977,0.0
7.879015684127808,239.114,-22.057,0.0
7.895634651184082,239.569,-22.113,0.0
7.907833099365234,239.951,-22.188,0.0
7.919827461242676,240.406,-22.251,0.0
7.931833744049072,240.787,-22.327,0.0
7.948907375335693,241.241,-22.379,0.0
7.961007118225098,241.623,-22.446,0.0
7.973472356796265,242.078,-22.497,0.0
7.98586106300354,242.461,-22.561,0.0
7.997869491577148,242.917,-22.608,0.0
8.010412454605103,243.299,-22.657,0.0
8.022412061691284,243.681,-22.703,0.0
8.038672685623169,244.136,-22.752,0.0
8.050678968429565,244.518,-22.807,0.0
8.06377625465393,244.974,-22.86,0.0
8.075143098831177,245.355,-22.9,0.0
8.088161706924438,245.737,-22.928,0.0
8.100679159164429,246.191,-22.963,0.0
8.112171173095703,246.573,-23.011,0.0
8.12516450881958,246.954,-23.052,0.0
8.141380310058594,247.409,-23.09,0.0
8.149386405944824,247.792,-23.139,0.0
8.161393404006958,248.175,-23.169,0.0
8.17783522605896,248.629,-23.192,0.0
8.18984603881836,249.011,-23.221,0.0
8.202349185943604,249.394,-23.251,0.0
8.214986562728882,249.776,-23.28,0.0
8.227565288543701,250.231,-23.307,0.0
8.239567279815674,250.615,-23.332,0.0
8.25205945968628,250.997,-23.355,0.0
8.264061450958252,251.379,-23.381,0.0
8.276583909988403,251.761,-23.407,0.0
8.288793563842773,252.217,-23.432,0.0
8.301259517669678,252.6,-23.447,0.0
8.31327509880066,252.982,-23.452,0.0
8.325775623321533,253.365,-23.455,0.0
8.337774276733398,253.747,-23.456,0.0
8.350312232971191,254.129,-23.458,0.0
8.361832857131958,254.512,-23.459,0.0
8.374826192855835,254.894,-23.463,0.0
8.382843494415283,255.276,-23.467,0.0
8.395511388778687,255.66,-23.472,0.001
8.407355785369873,256.043,-23.478,0.001
8.419355154037476,256.426,-23.481,0.001
8.432353973388672,256.809,-23.481,0.001
8.444645404815674,257.191,-23.482,0.001
8.456646203994751,257.574,-23.48,0.001
8.46911358833313,257.956,-23.48,0.001
8.48100233078003,258.354,-23.481,0.0
8.493025064468384,258.753,-23.481,0.0
8.505677700042725,259.136,-23.479,0.0
8.517677783966064,259.534,-23.48,0.0
8.53053617477417,259.918,-23.479,0.0
8.542784214019775,260.301,-23.479,0.0
8.555004119873047,260.698,-23.479,0.0
8.56700348854065,261.097,-23.479,0.0
8.578843832015991,261.48,-23.481,0.0
8.59195852279663,261.878,-23.483,0.0
8.603721141815186,262.26,-23.491,0.0
8.612721681594849,262.642,-23.506,0.0
8.62472128868103,263.024,-23.528,0.0
8.641134023666382,263.479,-23.563,0.0
